subscription_id,account_id,start_date,end_date,plan_tier_x,seats_x,mrr_amount,arr_amount,is_trial_x,upgrade_flag,downgrade_flag,churn_flag_x,billing_frequency,auto_renew_flag,still_active,account_name,industry,country,signup_date,referral_source,plan_tier_y,seats_y,is_trial_y,churn_flag_y,total_usage_count,avg_usage_duration_secs,total_error_count,unique_features_used,churn_event_id,churn_date,reason_code,refund_amount_usd,preceding_upgrade_flag,preceding_downgrade_flag,is_reactivation,feedback_text,total_tickets,avg_resolution_time_hours
S-27f7b2,A-a1b80b,2024-04-03,2099-01-01,Basic,38,722,8664,False,False,False,False,annual,True,True,Company_184,HealthTech,US,2023-11-27,organic,Basic,16,False,False,60.0,2362.8333333333335,3.0,4.0,C-d33672,2024-07-11,budget,12.99,False,False,True,switched to competitor,4.0,41.0
S-9c2b8e,A-443f6f,2024-12-26,2099-01-01,Basic,19,361,4332,False,True,False,False,annual,True,True,Company_304,Cybersecurity,US,2024-12-07,organic,Basic,19,False,False,58.0,2399.0,5.0,7.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,4.0,28.0
S-a4f26d,A-32728c,2023-05-21,2099-01-01,Pro,20,980,11760,False,False,False,False,monthly,True,True,Company_54,DevTools,US,2023-01-03,event,Pro,20,False,True,46.0,3506.0,1.0,4.0,C-f1268a,2024-07-19,budget,7.58,True,False,True,missing features,2.0,34.5
S-0cb6ed,A-ac85cd,2024-11-09,2024-12-18,Pro,53,2597,31164,False,False,False,True,annual,True,False,Company_485,EdTech,US,2024-07-31,partner,Enterprise,53,False,False,69.0,2462.5714285714284,7.0,6.0,C-36d17e,2024-12-13,pricing,102.39,False,False,True,NaN,3.0,33.666666666666664
S-367dee,A-e19ff6,2024-06-29,2099-01-01,Pro,1,49,588,False,False,False,False,annual,True,True,Company_411,Cybersecurity,UK,2023-07-28,partner,Enterprise,1,False,False,29.0,7529.5,0.0,2.0,C-3bf203,2024-06-27,competitor,0.0,False,False,False,switched to competitor,3.0,30.666666666666668
S-3b9ad8,A-6e08f3,2024-12-24,2099-01-01,Enterprise,28,5572,66864,False,False,False,False,monthly,False,True,Company_220,Cybersecurity,US,2023-02-27,event,Basic,8,False,False,45.0,2162.6,0.0,4.0,C-f518d9,2024-02-10,competitor,0.0,False,False,True,NaN,2.0,36.5
S-c9f8c1,A-544d0a,2024-07-23,2099-01-01,Enterprise,5,995,11940,False,False,True,False,monthly,True,True,Company_153,DevTools,US,2024-05-02,organic,Basic,2,True,False,28.0,2286.6666666666665,1.0,3.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,2.0,38.5
S-57cd05,A-8b0451,2024-10-26,2099-01-01,Basic,41,779,9348,False,False,False,False,annual,True,True,Company_245,FinTech,UK,2024-09-16,event,Enterprise,41,False,False,48.0,895.8333333333334,3.0,6.0,C-d7de9d,2024-12-29,budget,0.0,False,False,False,too expensive,7.0,26.571428571428573
S-e505c1,A-8ae3fc,2024-09-17,2099-01-01,Pro,34,1666,19992,False,False,False,False,annual,True,True,Company_495,DevTools,CA,2024-06-28,ads,Pro,9,False,False,82.0,3168.285714285714,7.0,7.0,C-499165,2024-08-10,budget,0.0,False,False,False,NaN,4.0,39.5
S-121b4d,A-8ae3fc,2024-11-22,2099-01-01,Basic,9,171,2052,False,False,False,False,annual,True,True,Company_495,DevTools,CA,2024-06-28,ads,Pro,9,False,False,39.0,2430.0,2.0,3.0,C-499165,2024-08-10,budget,0.0,False,False,False,NaN,4.0,39.5
S-72b4f2,A-4437e4,2024-02-06,2099-01-01,Pro,49,2401,28812,False,False,False,False,annual,True,True,Company_192,Cybersecurity,US,2023-09-16,event,Enterprise,3,False,False,33.0,3478.0,7.0,3.0,C-458075,2024-06-21,features,0.0,False,False,False,too expensive,6.0,34.666666666666664
S-c9b0cc,A-4d1e75,2024-10-11,2099-01-01,Enterprise,38,7562,90744,False,False,False,False,monthly,True,True,Company_58,DevTools,US,2024-08-21,other,Basic,20,False,False,17.0,2130.5,0.0,2.0,C-13f833,2024-09-05,budget,0.0,False,False,False,missing features,2.0,15.0
S-27c993,A-098560,2024-11-17,2099-01-01,Enterprise,4,796,9552,False,False,False,False,monthly,True,True,Company_349,DevTools,UK,2023-10-21,ads,Enterprise,1,False,True,30.0,5760.0,4.0,2.0,C-a65f7c,2024-05-30,support,34.35,False,False,False,too expensive,2.0,28.0
S-8b9889,A-ac9111,2024-08-18,2099-01-01,Pro,21,1029,12348,False,False,False,False,monthly,True,True,Company_487,HealthTech,US,2023-08-12,event,Pro,21,True,False,65.0,3673.0,5.0,7.0,C-75abb3,2024-06-25,budget,0.0,True,False,False,missing features,3.0,24.666666666666668
S-2214c6,A-3c1a3f,2024-10-07,2099-01-01,Pro,82,4018,48216,False,False,False,False,monthly,True,True,Company_224,DevTools,UK,2023-08-26,event,Pro,1,False,False,22.0,3790.5,0.0,2.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,4.0,33.25
S-ce695e,A-cb6cc6,2024-05-25,2099-01-01,Enterprise,13,0,0,True,False,False,False,annual,False,True,Company_419,DevTools,US,2023-04-03,ads,Basic,13,True,False,38.0,2206.6,6.0,5.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,3.0,16.333333333333332
S-066d80,A-9b9fe9,2024-08-17,2099-01-01,Pro,5,245,2940,False,False,False,False,monthly,True,True,Company_71,EdTech,AU,2023-09-28,other,Basic,5,False,False,48.0,2997.25,2.0,5.0,C-8e5c25,2023-12-27,features,27.92,False,False,False,too expensive,4.0,33.5
S-228457,A-029f69,2024-05-24,2099-01-01,Enterprise,24,4776,57312,False,False,False,False,annual,True,True,Company_129,Cybersecurity,CA,2024-03-07,event,Basic,3,False,False,43.0,3595.6,1.0,4.0,C-0340b2,2024-10-31,competitor,0.0,False,False,False,switched to competitor,2.0,42.0
S-e50612,A-c7e58b,2024-07-15,2099-01-01,Basic,13,247,2964,False,False,False,False,annual,False,True,Company_404,HealthTech,IN,2023-06-25,other,Pro,3,False,False,57.0,2293.5,2.0,5.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,5.0,30.6
S-64fba3,A-00bed1,2024-07-16,2099-01-01,Enterprise,28,5572,66864,False,False,False,False,annual,True,True,Company_306,Cybersecurity,US,2023-11-14,ads,Basic,28,True,False,70.0,3410.8571428571427,0.0,6.0,C-5689de,2024-01-03,unknown,21.17,False,False,False,NaN,4.0,31.75
S-2372d2,A-cea1f0,2024-12-22,2099-01-01,Enterprise,21,4179,50148,False,False,False,False,annual,False,True,Company_273,FinTech,US,2024-04-07,event,Pro,8,False,True,28.0,1347.6666666666667,3.0,3.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,5.0,42.2
S-2661dc,A-c37cab,2024-08-07,2099-01-01,Pro,20,0,0,True,False,False,False,monthly,True,True,Company_278,Cybersecurity,UK,2024-07-29,event,Pro,13,False,False,48.0,3932.5,6.0,3.0,C-4bbb74,2024-11-16,competitor,0.0,False,False,False,missing features,4.0,33.0
S-427275,A-4c38bc,2024-07-14,2099-01-01,Enterprise,36,7164,85968,False,False,False,False,annual,True,True,Company_55,HealthTech,UK,2024-03-09,event,Basic,36,False,True,95.0,4586.25,4.0,7.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,3.0,48.333333333333336
S-628729,A-157070,2024-10-05,2099-01-01,Enterprise,23,4577,54924,False,False,True,False,monthly,True,True,Company_85,FinTech,US,2023-11-09,ads,Pro,16,False,False,62.0,1314.875,5.0,7.0,C-9f95d3,2024-01-06,features,0.0,False,False,False,too expensive,3.0,42.333333333333336
S-e260ff,A-bcf87c,2024-12-09,2099-01-01,Enterprise,21,4179,50148,False,False,False,False,annual,True,True,Company_288,FinTech,US,2024-06-27,event,Pro,10,False,True,60.0,1853.0,0.0,6.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,2.0,63.0
S-89c03a,A-8ae3fc,2024-09-20,2099-01-01,Pro,9,441,5292,False,False,False,False,monthly,True,True,Company_495,DevTools,CA,2024-06-28,ads,Pro,9,False,False,46.0,3112.2,8.0,5.0,C-499165,2024-08-10,budget,0.0,False,False,False,NaN,4.0,39.5
S-86455a,A-1b9609,2023-12-01,2099-01-01,Pro,12,588,7056,False,False,False,False,monthly,True,True,Company_5,EdTech,IN,2023-10-12,ads,Enterprise,4,False,False,61.0,2020.6666666666667,2.0,6.0,C-0b2d8c,2024-01-02,unknown,0.0,False,False,False,switched to competitor,4.0,43.0
S-3660bb,A-474ad4,2024-12-14,2099-01-01,Enterprise,10,0,0,True,False,False,False,monthly,False,True,Company_261,EdTech,US,2023-11-28,organic,Basic,8,False,False,29.0,4081.3333333333335,1.0,3.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,3.0,33.0
S-6bf7d7,A-9bfc9f,2024-03-23,2099-01-01,Pro,53,2597,31164,False,False,True,False,annual,False,True,Company_228,DevTools,CA,2023-09-14,ads,Pro,53,False,False,38.0,5783.0,2.0,3.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,6.0,35.333333333333336
S-feccd8,A-812c5b,2024-12-22,2099-01-01,Enterprise,55,10945,131340,False,False,False,False,monthly,True,True,Company_395,DevTools,CA,2024-02-25,organic,Basic,55,False,True,15.0,3228.5,1.0,2.0,C-742a59,2024-05-11,support,11.83,False,False,False,missing features,4.0,27.0
S-0e4b0c,A-39b19f,2023-02-28,2023-06-15,Pro,24,1176,14112,False,False,True,True,annual,True,False,Company_176,FinTech,US,2023-02-03,partner,Enterprise,1,False,False,45.0,2265.75,1.0,4.0,C-4dc992,2023-03-11,unknown,0.0,False,False,False,NaN,6.0,47.833333333333336
S-0e0578,A-de58ca,2023-07-09,2099-01-01,Basic,15,285,3420,False,False,False,False,monthly,True,True,Company_212,HealthTech,DE,2023-04-13,organic,Enterprise,15,False,False,42.0,6926.0,4.0,3.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,5.0,30.6
S-74538d,A-e60f9d,2024-11-13,2099-01-01,Pro,46,2254,27048,False,False,False,False,annual,True,True,Company_178,FinTech,US,2024-08-26,other,Basic,29,False,False,17.0,1351.0,0.0,2.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,2.0,70.5
S-c2a6cb,A-9affe6,2023-10-19,2099-01-01,Enterprise,7,1393,16716,False,True,False,False,annual,False,True,Company_401,Cybersecurity,US,2023-03-22,other,Pro,7,False,False,27.0,4370.0,3.0,3.0,C-47cdaa,2024-01-12,features,83.06,False,False,False,missing features,3.0,58.0
S-1bd2ec,A-e60f9d,2024-12-25,2024-12-28,Basic,38,722,8664,False,False,False,True,annual,True,False,Company_178,FinTech,US,2024-08-26,other,Basic,29,False,False,57.0,3437.6,2.0,5.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,2.0,70.5
S-3cc352,A-d27f50,2024-08-06,2099-01-01,Pro,44,2156,25872,False,False,False,False,monthly,True,True,Company_163,Cybersecurity,UK,2024-07-20,ads,Enterprise,44,False,False,12.0,2856.0,0.0,1.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,4.0,37.5
S-124207,A-fdfc91,2023-08-31,2099-01-01,Basic,29,551,6612,False,False,False,False,annual,True,True,Company_414,Cybersecurity,US,2023-05-06,ads,Basic,29,False,False,38.0,1616.25,0.0,4.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,5.0,28.8
S-76e7d9,A-712f1c,2024-02-09,2099-01-01,Enterprise,44,8756,105072,False,False,False,False,monthly,True,True,Company_331,DevTools,US,2023-12-16,ads,Basic,17,False,True,40.0,2767.0,0.0,4.0,C-2cec1c,2024-10-24,budget,68.99,False,False,False,NaN,6.0,41.666666666666664
S-44f453,A-19b2c8,2024-02-10,2099-01-01,Enterprise,20,3980,47760,False,False,False,False,monthly,True,True,Company_476,DevTools,IN,2023-06-06,other,Pro,20,False,False,24.0,5856.0,2.0,1.0,C-de3fd0,2024-08-16,pricing,0.0,False,False,False,missing features,3.0,29.333333333333332
S-03a97f,A-f51f16,2024-03-15,2099-01-01,Pro,60,2940,35280,False,False,False,False,annual,True,True,Company_282,HealthTech,US,2023-12-25,partner,Enterprise,1,False,False,46.0,4309.75,6.0,4.0,C-a47d71,2024-07-07,features,0.0,False,False,False,switched to competitor,4.0,29.25
S-80c01c,A-d3c88e,2024-12-16,2099-01-01,Basic,16,304,3648,False,True,False,False,annual,True,True,Company_490,DevTools,US,2024-10-18,event,Pro,16,False,False,29.0,1794.3333333333333,4.0,2.0,C-22d30d,2024-11-18,support,0.0,False,False,False,too expensive,3.0,58.0
S-666181,A-eb1312,2024-10-09,2099-01-01,Basic,71,1349,16188,False,False,False,False,annual,True,True,Company_322,FinTech,US,2024-09-16,partner,Pro,25,False,False,18.0,4491.0,0.0,2.0,C-3091b6,2024-10-03,unknown,0.0,False,False,False,NaN,1.0,68.0
S-401496,A-68f37c,2023-08-13,2024-06-22,Enterprise,4,796,9552,False,True,False,True,monthly,True,False,Company_202,HealthTech,US,2023-07-15,ads,Basic,4,False,False,61.0,3906.6666666666665,1.0,5.0,C-0d5e99,2024-06-29,unknown,0.0,False,False,True,too expensive,5.0,20.2
S-ca0c98,A-fda07f,2024-11-28,2099-01-01,Pro,7,343,4116,False,False,False,False,monthly,True,True,Company_230,Cybersecurity,FR,2024-08-11,partner,Basic,7,False,False,53.0,2038.6,0.0,5.0,C-66d447,2024-09-13,support,17.34,False,False,False,missing features,5.0,17.8
S-017e33,A-f9cc74,2024-11-08,2024-11-25,Basic,53,1007,12084,False,False,False,True,monthly,True,False,Company_360,DevTools,FR,2024-10-12,partner,Enterprise,30,True,False,61.0,2684.5714285714284,7.0,7.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,6.0,49.833333333333336
S-183073,A-e7a1e2,2024-07-19,2099-01-01,Enterprise,14,2786,33432,False,False,False,False,monthly,True,True,Company_295,Cybersecurity,US,2024-06-23,event,Enterprise,3,False,False,47.0,1429.0,5.0,6.0,C-f5a863,2024-09-30,budget,6.2,False,False,True,NaN,1.0,45.0
S-22f503,A-7a0d69,2024-09-06,2099-01-01,Basic,6,114,1368,False,False,False,False,annual,True,True,Company_187,DevTools,DE,2024-06-15,ads,Enterprise,4,True,True,24.0,5004.0,1.0,2.0,C-0d470e,2024-12-29,budget,0.0,True,False,False,NaN,2.0,29.0
S-7de1b7,A-4d1e75,2024-10-27,2099-01-01,Enterprise,20,3980,47760,False,False,False,False,annual,True,True,Company_58,DevTools,US,2024-08-21,other,Basic,20,False,False,19.0,690.0,0.0,2.0,C-13f833,2024-09-05,budget,0.0,False,False,False,missing features,2.0,15.0
S-c7f564,A-902ef7,2024-11-23,2099-01-01,Pro,83,0,0,True,True,False,False,annual,True,True,Company_270,HealthTech,US,2024-09-03,other,Enterprise,83,False,True,111.0,3487.0,6.0,10.0,C-fb2a95,2024-09-26,pricing,0.0,False,False,False,too expensive,2.0,48.5
S-ceffe9,A-89ee83,2024-11-23,2099-01-01,Enterprise,2,398,4776,False,False,False,False,monthly,True,True,Company_312,Cybersecurity,US,2024-10-04,organic,Pro,1,False,True,78.0,3066.1111111111113,0.0,9.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,5.0,21.8
S-9b2c95,A-e60f9d,2024-11-24,2024-12-05,Pro,29,0,0,True,False,False,True,annual,True,False,Company_178,FinTech,US,2024-08-26,other,Basic,29,False,False,53.0,3108.2,2.0,4.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,2.0,70.5
S-cf6ec1,A-d77f4c,2024-08-04,2099-01-01,Enterprise,22,4378,52536,False,True,False,False,monthly,False,True,Company_470,DevTools,US,2023-09-25,partner,Pro,4,True,False,43.0,4166.333333333333,0.0,3.0,C-89af4e,2024-08-06,budget,0.0,False,True,False,too expensive,2.0,31.0
S-a44d72,A-b30291,2024-06-12,2099-01-01,Pro,18,882,10584,False,False,False,False,monthly,True,True,Company_344,HealthTech,US,2024-04-05,event,Basic,5,True,True,60.0,3929.2,4.0,5.0,C-2fc9c4,2024-09-03,competitor,277.54,False,True,False,too expensive,1.0,16.0
S-0b0ffa,A-180abf,2024-01-17,2024-04-19,Basic,64,0,0,True,False,False,True,annual,True,False,Company_122,DevTools,US,2023-08-14,event,Pro,64,False,True,28.0,3990.0,0.0,2.0,C-e41103,2024-05-04,competitor,0.0,False,False,False,NaN,3.0,36.333333333333336
S-02af5d,A-d82ef9,2024-08-07,2099-01-01,Enterprise,26,0,0,True,False,False,False,annual,True,True,Company_355,EdTech,UK,2024-07-02,other,Basic,26,False,True,29.0,2721.0,0.0,3.0,C-cc90be,2024-08-06,budget,74.94,False,False,False,switched to competitor,5.0,39.8
S-d07c53,A-249769,2024-09-24,2099-01-01,Basic,21,399,4788,False,False,False,False,annual,True,True,Company_214,Cybersecurity,US,2024-04-25,event,Enterprise,4,False,True,73.0,3175.0,5.0,5.0,C-9b229e,2024-06-12,pricing,0.0,False,False,True,too expensive,2.0,39.5
S-c67b80,A-eb2fdc,2024-02-24,2099-01-01,Pro,31,1519,18228,False,False,False,False,monthly,False,True,Company_216,DevTools,AU,2023-11-21,organic,Enterprise,31,False,True,50.0,3606.6666666666665,2.0,6.0,C-cfb464,2024-05-26,competitor,0.0,False,False,False,missing features,5.0,33.6
S-5d68fb,A-5f2961,2024-12-02,2099-01-01,Pro,49,2401,28812,False,False,False,False,annual,True,True,Company_284,HealthTech,US,2024-11-22,partner,Basic,4,False,False,95.0,2767.777777777778,1.0,8.0,C-258ade,2024-11-28,pricing,6.6,False,False,False,switched to competitor,1.0,53.0
S-fc9cc3,A-9b9fe9,2024-01-01,2099-01-01,Pro,24,1176,14112,False,False,False,False,annual,True,True,Company_71,EdTech,AU,2023-09-28,other,Basic,5,False,False,87.0,3147.6666666666665,0.0,8.0,C-8e5c25,2023-12-27,features,27.92,False,False,False,too expensive,4.0,33.5
S-17f71d,A-e40f45,2024-05-15,2099-01-01,Pro,44,2156,25872,False,True,False,False,monthly,True,True,Company_317,HealthTech,US,2024-04-18,organic,Pro,21,False,False,94.0,3866.5555555555557,4.0,9.0,C-3db212,2024-11-09,budget,101.23,False,False,False,missing features,7.0,26.714285714285715
S-5895f0,A-bcf664,2023-10-05,2099-01-01,Basic,8,0,0,True,False,False,False,annual,True,True,Company_248,DevTools,US,2023-05-19,other,Pro,5,False,False,35.0,3652.3333333333335,1.0,3.0,C-17044c,2024-10-04,features,75.32,False,False,True,too expensive,5.0,36.0
S-b042d9,A-0e966d,2024-11-15,2099-01-01,Enterprise,11,2189,26268,False,False,False,False,annual,True,True,Company_493,FinTech,IN,2024-06-25,ads,Basic,11,False,True,105.0,2953.4545454545455,7.0,10.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,3.0,31.666666666666668
S-ffd1ee,A-f03140,2024-11-06,2099-01-01,Pro,27,0,0,True,False,False,False,annual,True,True,Company_209,DevTools,IN,2023-11-22,event,Pro,27,True,False,83.0,3272.1428571428573,1.0,6.0,C-ab36fc,2024-10-03,competitor,0.0,False,False,False,missing features,7.0,36.0
S-9c4bcd,A-a7bd4b,2024-05-14,2099-01-01,Pro,5,245,2940,False,True,False,False,monthly,True,True,Company_363,Cybersecurity,US,2023-02-15,ads,Enterprise,5,False,False,86.0,3476.125,2.0,7.0,C-edb201,2024-10-15,features,0.0,False,False,False,too expensive,6.0,36.833333333333336
S-4f91d0,A-7f8241,2024-10-12,2099-01-01,Basic,34,646,7752,False,False,False,False,monthly,False,True,Company_42,EdTech,US,2023-03-14,organic,Pro,34,False,True,78.0,3482.0,5.0,7.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,1.0,36.0
S-672f1b,A-eafc6e,2023-08-08,2099-01-01,Pro,27,1323,15876,False,False,False,False,monthly,True,True,Company_149,DevTools,US,2023-07-06,partner,Pro,27,False,True,28.0,1545.0,0.0,3.0,C-f68651,2024-12-12,unknown,0.0,False,False,False,NaN,1.0,64.0
S-101201,A-d49cc5,2024-02-13,2099-01-01,Basic,50,950,11400,False,False,False,False,annual,True,True,Company_275,Cybersecurity,FR,2023-09-19,event,Basic,50,False,False,49.0,3654.2,5.0,5.0,C-0a0bf7,2024-04-12,competitor,0.0,False,False,False,missing features,4.0,32.0
S-eea643,A-54ecc2,2024-10-30,2099-01-01,Enterprise,28,5572,66864,False,False,False,False,monthly,True,True,Company_289,Cybersecurity,US,2023-06-11,partner,Enterprise,4,False,False,51.0,3796.8,2.0,5.0,C-4a3e8e,2024-11-23,support,0.0,True,False,False,NaN,5.0,37.4
S-5f9a67,A-6da850,2023-12-04,2099-01-01,Pro,5,245,2940,False,False,False,False,annual,True,True,Company_293,FinTech,IN,2023-10-07,organic,Pro,5,False,False,40.0,1535.25,5.0,3.0,C-872bcf,2024-09-07,budget,0.0,False,False,False,switched to competitor,5.0,49.0
S-327e7c,A-4e960a,2024-02-07,2099-01-01,Enterprise,17,0,0,True,False,False,False,annual,True,True,Company_277,FinTech,US,2024-01-17,other,Enterprise,12,True,True,29.0,3193.6666666666665,2.0,3.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,6.0,29.166666666666668
S-d97c5f,A-533452,2024-11-25,2099-01-01,Pro,101,4949,59388,False,False,False,False,monthly,True,True,Company_279,DevTools,AU,2024-11-12,organic,Pro,9,False,False,29.0,1508.3333333333333,6.0,3.0,C-ec714a,2024-12-16,support,15.23,False,False,False,missing features,4.0,32.75
S-029c20,A-f44180,2024-12-13,2099-01-01,Basic,10,0,0,True,False,False,False,annual,False,True,Company_376,Cybersecurity,UK,2023-02-13,event,Pro,9,False,False,68.0,2801.5714285714284,4.0,5.0,C-992f28,2023-04-29,competitor,38.15,False,False,False,too expensive,2.0,46.5
S-a74462,A-7c83a1,2024-05-14,2099-01-01,Pro,48,2352,28224,False,False,False,False,annual,True,True,Company_447,Cybersecurity,US,2024-05-06,partner,Pro,12,False,False,33.0,7003.5,1.0,2.0,C-4691eb,2024-05-19,unknown,0.0,True,False,False,NaN,4.0,42.0
S-02ec76,A-e60f9d,2024-09-17,2099-01-01,Pro,29,1421,17052,False,False,False,False,monthly,True,True,Company_178,FinTech,US,2024-08-26,other,Basic,29,False,False,78.0,1970.111111111111,4.0,8.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,2.0,70.5
S-d1c9e3,A-075038,2024-01-09,2099-01-01,Basic,17,323,3876,False,False,False,False,annual,True,True,Company_397,HealthTech,UK,2023-05-12,ads,Basic,17,False,False,40.0,3488.0,2.0,3.0,C-370962,2024-09-05,features,6.38,False,False,False,NaN,2.0,43.5
S-51d8db,A-cc1d8d,2024-12-30,2099-01-01,Enterprise,6,1194,14328,False,False,False,False,annual,True,True,Company_440,FinTech,US,2024-12-08,other,Pro,5,False,False,57.0,2447.8333333333335,4.0,6.0,C-17fb24,2024-12-19,unknown,217.22,False,False,False,too expensive,5.0,30.2
S-c3c85e,A-271f46,2024-10-31,2099-01-01,Basic,38,722,8664,False,False,False,False,monthly,True,True,Company_84,DevTools,US,2023-02-09,event,Pro,38,False,True,64.0,2274.3333333333335,4.0,5.0,C-049f10,2023-03-04,support,0.0,False,False,False,NaN,1.0,36.0
S-44a646,A-1e1b80,2023-12-26,2099-01-01,Basic,50,950,11400,False,False,False,False,annual,True,True,Company_416,FinTech,CA,2023-09-12,other,Enterprise,50,False,False,46.0,2942.0,0.0,4.0,C-d28d0e,2023-10-04,competitor,0.0,False,False,False,missing features,6.0,43.0
S-431c03,A-e4bf56,2024-12-02,2024-12-19,Enterprise,37,7363,88356,False,False,False,True,monthly,True,False,Company_272,HealthTech,IN,2024-10-28,ads,Pro,17,False,True,40.0,4064.25,1.0,4.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,8.0,29.125
S-4f0027,A-ff79f2,2024-12-31,2024-12-31,Enterprise,19,3781,45372,False,False,False,True,annual,True,False,Company_165,DevTools,US,2024-04-25,ads,Basic,8,False,True,64.0,4045.3333333333335,2.0,6.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,2.0,50.0
S-6c9ee1,A-6da850,2024-02-20,2099-01-01,Enterprise,23,0,0,True,False,False,False,monthly,True,True,Company_293,FinTech,IN,2023-10-07,organic,Pro,5,False,False,16.0,1094.5,2.0,2.0,C-872bcf,2024-09-07,budget,0.0,False,False,False,switched to competitor,5.0,49.0
S-396a84,A-5b4ebb,2024-10-23,2024-11-27,Basic,21,399,4788,False,False,False,True,monthly,False,False,Company_69,Cybersecurity,UK,2024-07-10,other,Basic,21,True,True,45.0,3906.0,4.0,4.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,5.0,35.4
S-6bea24,A-3f9cc0,2024-07-06,2099-01-01,Basic,22,0,0,True,False,False,False,monthly,True,True,Company_359,HealthTech,US,2024-06-03,event,Basic,22,False,False,51.0,1430.0,5.0,6.0,C-f477c9,2024-07-18,pricing,0.0,False,False,False,too expensive,5.0,34.8
S-259804,A-d4ac0e,2024-10-01,2099-01-01,Basic,28,532,6384,False,False,False,False,annual,True,True,Company_364,DevTools,UK,2024-04-20,ads,Basic,18,False,False,8.0,1720.0,2.0,1.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,4.0,21.0
